question_id,tag_id,tag_name
0534b9020ea34ab18bdee52da26c79a0,"[27490, 89, 18462]","['college', 'medicine', 'medical-school']"
05385f5042f143f38fb7646c5ba7fd36,"[27292, 18241]","['business', 'colleges']"
053a4488df344f86b30ea891dd2ee6c4,[15366],['pediatric-nurse']
053cafbbed6b465c92029a2b949c24bb,"[452, 18216, 37538]","['nursing', 'school', 'whattoexpect']"
05440a0ce71945899095a35257029a15,"[27594, 18341, 18015, 19712]","['environmental', 'environmental-science', 'environment', 'environmental-services']"
054b269a0f5c4cd3a4d618bde9ee52f6,"[18457, 18535, 21453, 25970]","['acting', 'degree', 'disney', 'audition']"
054b84cfe11148a192640db8be339ddc,"[18535, 113]","['degree', 'experience']"
054ec1eb05064072841b6c657954ab34,"[27490, 129, 20227, 18443, 20403, 24492]","['college', 'career', 'college-major', 'career-path', 'academic-advising', 'geography']"
054eddf0ed2b4b11968dd3bc61bad006,"[3055, 22579]","['marine-biology', 'researcher']"
0550cd812edb4129bed10570f94f1485,"[27, 25526, 27020]","['military', 'air-force', 'educators']"
0551d2eb3a44477bacee66c7f53e1248,"[27490, 18112]","['college', 'scholarships']"
05567bf48d094c78885efb5b93a3a30e,"[18452, 18807]","['design', 'graphics']"
055b039c398e4b0fb8d6286eeabd06d1,"[54, 55, 21438, 27216]","['engineering', 'engineer', 'professor', 'expert']"
055cc61dee9449ffabbe816250d8249c,[27333],['job']
055e72b48cb9442e8da1bef5e6f403f5,[29],['teaching']
0561af2f70f14d5c9204456fd7655c54,"[129, 18257, 21635]","['career', 'fashion', 'fashion-design']"
0563b03c08454a3baaef34564e4f30f1,[13909],['any']
05651652260a4673930edd884c23b694,"[27311, 22872, 33457]","['internships', 'advice', 'internship-advice']"
05652beb9950452088a5cd21eec0710b,[2175],['students']
05653c736adf41cbaef0045dbdae9419,"[18028, 27404, 23731]","['interviews', 'resume', 'interviewing-skills']"
056b405aac1a4be0bab4a3647e72a7e3,"[187, 21630, 4335]","['jobs', 'college-jobs', 'first-job']"
056bd5835bbe4c389948481f107555d2,"[18457, 18056, 18106, 21347, 21800]","['acting', 'arts', 'theatre', 'literature', 'plays']"
056c780a670c4e9d94c240ea9c215c39,"[18047, 22498, 21903]","['television', 'film-editing', 'film-production']"
056f2513065b4793a72a243dfa1cb60a,[46],['lawyer']
056f437cfa9846b19f69d36a819f4b85,"[18370, 46, 5334, 18990]","['law', 'lawyer', 'pharmacy', 'pharmaceuticals']"
0572b6f8971c41ef82cdadc4c71ff08a,"[452, 27390, 21565]","['nursing', 'criminal-justice', 'crime-scene-investigator']"
057906477e5d4fc7b49071899c03dc48,[18805],['psychotherapy']
057a6794996e4ec0a1e92697fd11c52f,"[17996, 18171]","['chef', 'culinary']"
057e432c7bd44bf0b70037282de4b992,"[27292, 18547, 18313]","['business', 'education', 'entrepreneur']"
057e9dcc3c7e4b93825170808839e08a,"[18062, 18029, 18006]","['editor', 'publishing', 'magazine']"
058143d1c4aa43f4ac39481bd2fa58b4,"[29504, 36052]","['medicalschool', 'futureoncologist']"
05827c837e5c4cf0be3784af278ac0d2,"[54, 55, 4851, 22584]","['engineering', 'engineer', 'engineers', 'college-student']"
0582b283272b48db8c075d81b51331c8,"[27490, 7391]","['college', 'professional-sports']"
0584377a3b1a44568f86d42983c8632c,"[27405, 18727]","['construction', 'construction-management']"
05871dfdb90e40f3a0fba8f414a9e627,"[12358, 25424, 19156, 14423]","['sports-journalism', 'journalist', 'science-journalism', 'journal']"
0588be479ba449bda9e6da89bcd8eb86,"[27490, 54, 55, 416, 18724]","['college', 'engineering', 'engineer', 'civil-engineering', 'bridge']"
058bfa844b6442e194b6f8d1454cce0f,"[18211, 22868, 34496]","['money', 'sorority', 'greeklife']"
059a4c2acba846de9dde48d46611e24a,"[27286, 18146, 25612, 11313]","['teacher', 'police', 'police-officer', 'united-states-navy']"
059f8ed2cb5745f08d36bf14476c7495,"[27490, 18360, 20403, 21439, 25551]","['college', 'psychology', 'academic-advising', 'studying', 'study-tips']"
05a33cf6a20149748dbf8e3589e3cc6a,"[18217, 27286, 21438, 146, 940, 18003, 8477]","['doctor', 'teacher', 'professor', 'nurse', 'counseling', 'neurology', 'financial-planning']"
05aa1fa9959244399f92379a111ff332,[190],['basketball']
05aa3592b94b4bec8164bad10ad67e18,"[18217, 89, 27422, 18109, 18335, 29121, 34504]","['doctor', 'medicine', 'medical', 'healthcare', 'hospital', 'hospital-and-health-care', 'private-practice']"
05b0bfac238949198b38a575acfb7f09,"[27490, 27292, 18351, 18035]","['college', 'business', 'finance', 'banking']"
05b0f856bd844a85bd0154384cee5e30,"[27330, 21724, 14067]","['high-school', 'buisness', 'high-school-students']"
05b1f17cb07b4b619e2b6b9884fdd8a8,"[27292, 18726, 19259, 18311, 19704, 11191]","['business', 'leadership', 'philosophy', 'books', 'personal-development', 'growth']"
05b2079523434d999690f6a8693de5cf,"[55, 18030]","['engineer', 'automotive']"
05b26bf2e005488bb4184001020689fe,"[18241, 13850]","['colleges', 'senioritis']"
05b3467f4cd6430ba02f453fe959c8f3,"[18370, 18146, 27390, 18013]","['law', 'police', 'criminal-justice', 'detective']"
05b48ac71b7a4cebbb45881c88f20f0b,"[27490, 89, 18109, 1060, 18126]","['college', 'medicine', 'healthcare', 'pediatrics', 'majors']"
05b4d6e358964f7c9d13e9d81ae6caf3,"[27422, 13801]","['medical', 'dermatology']"
05ba5ef01f7d4752a3192ea6a68ea673,"[18351, 25875]","['finance', 'future-careers']"
05bd20275c4a405ab729ddac243d90d6,"[27490, 53, 51, 21109, 3055, 11401]","['college', 'science', 'biology', 'graduate', 'marine-biology', 'job-skills']"
05be0d1d63cd4f698dca6531ec01b41c,"[27292, 7304]","['business', 'degrees']"
05c8221b8f6d47cab4320f688ca08afc,"[27292, 18351, 35762]","['business', 'finance', 'wallstreet']"
05ce67c162c9488bb74170a4471f9bd3,"[18360, 18044, 18021, 27306, 18153]","['psychology', 'graduate-school', 'social-work', 'work', 'social']"
05d4d0c2b3bf49b6a789c5e766d72724,"[21438, 18145, 84, 27342]","['professor', 'management', 'hospitality', 'hotel']"
05d65a37835b4e58b8fdbc24acf16ff4,[18815],['statistics']
05d702e0abb6497cb5d3808ca7014b17,"[18276, 18453]","['music', 'production']"
05d937dd63904b568dec2abbbf4a670e,"[29, 27286, 11125, 18140, 30060]","['teaching', 'teacher', 'teach', 'reading', 'teaching-prek-12']"
05d98d9a0d3a460087fa6a310be0b38e,"[54, 416]","['engineering', 'civil-engineering']"
05dc949fd40e4ba0a850a37a49a37516,"[27292, 129, 19704]","['business', 'career', 'personal-development']"
05e346542f8248bba71ee77c5059d8f6,"[27311, 27333, 18027]","['internships', 'job', 'physics']"
05e89fe62e18431e83cea37f57ed43d5,[9521],['biomedical-engineering']
05e90b03119f4527b28f265aa28e4a57,"[27490, 129, 20227, 51, 187, 1113]","['college', 'career', 'college-major', 'biology', 'jobs', 'career-counseling']"
05f31fae4e1b44ed8f09d907e87d2c9d,[31438],['femaleengineers']
05f788f8524e4f698937babf2ed44639,[55],['engineer']
05fb19acbfe04a11992057e94abe9f23,"[29, 2300]","['teaching', 'english']"
05fdfa6ae9c14a9b8582b819cecbb7ef,"[18145, 27510]","['management', 'information-technology']"
0601a843065945ac86e473f421774952,[30583],['fireman']
060382940e564479935fa07fb45c9176,"[27490, 452, 18109, 20227, 146, 18462, 29121, 20403]","['college', 'nursing', 'healthcare', 'college-major', 'nurse', 'medical-school', 'hospital-and-health-care', 'academic-advising']"
06054c5a0d084388a601c5bb9fed2c4c,[18233],['chefs']
0605a344a48a4670a3638ff3e6627109,"[29, 18171]","['teaching', 'culinary']"
06078bb97d9e49e8a86e99ded710c20a,"[18360, 18805, 19147]","['psychology', 'psychotherapy', 'counseling-psychology']"
06090f8e54f8401ab281f361cf933b1c,[27601],['major']
0611bb34fea542ea9e2db977c7e1087d,"[18547, 995, 27464, 34700, 34699]","['education', 'college-advice', 'marines', 'thefew', 'theproud']"
0618b5c95b534311b882f23ff40a0088,"[18238, 21629]","['general', 'knowledge']"
061ca1716560496d8ff59c1051f248c6,[27292],['business']
061d058e23074260a52d105c24a3b0e1,[25347],['educator']
0620761adfe74945985cf14cf0181021,"[129, 18073, 21541]","['career', 'technology', 'program']"
0624b96082b44115ad03db4a8fb21bfa,"[27490, 35304, 35305, 29768, 23338]","['college', 'amga', 'guiding', 'mountaineering', 'rock-climbing']"
06287218c1ff4135bf6635ba03e4bb61,"[27292, 89]","['business', 'medicine']"
062cc32c899f4555b37c9153966f2399,[146],['nurse']
062f49f153de4b8793e4e669ec5b5331,"[27292, 1113, 499, 19804]","['business', 'career-counseling', 'business-development', 'career-development']"
062fdc7793a34a65a4048830d50e3d98,"[27490, 27306, 367]","['college', 'work', 'life']"
063af51bf5324d338bec2604c31fba0b,"[18217, 89, 15357]","['doctor', 'medicine', 'mcat']"
063f2e9540504b06b83dcaca45771797,"[27304, 5873, 27290, 3388, 26151]","['culinary-arts', 'business-idea', 'culinary-skills', 'food-service', 'culinary-management']"
0643b442052e440ab78d9eca5e00186d,[37550],['antisocial']
0646ee69c0a04c9db01f2b286ba8229e,"[27490, 53, 51, 18126, 22581]","['college', 'science', 'biology', 'majors', 'genetics']"
06470b0e395347dbb27b18040079b1c2,"[53, 51, 18033]","['science', 'biology', 'animals']"
06476b84392a42ceaae8ba36eed425fd,"[27490, 18112]","['college', 'scholarships']"
064878cc2cbd492eb3d7eeb04be7c555,"[53, 27295]","['science', 'computer']"
064ccc11b4904db8a2246db985299b37,"[21109, 13815]","['graduate', 'optometry']"
0654f694fb704d1f9ae4a752fc0124ec,"[18547, 18211, 27294, 19443]","['education', 'money', 'career-change', '3d-modeling']"
065892f1e9ec4d798f7c17ac247802c2,"[46, 18042]","['lawyer', 'lawyers']"
065a8e254bcb48bf90b04760369c40a3,"[18360, 20227, 18356]","['psychology', 'college-major', 'college-majors']"
065bd06525c14aef8715ee1205520b35,"[18977, 28829, 25603, 13217]","['political-science', 'politics', 'lobbying', 'lobbyist']"
065dda7f661f4028bfa519b45a832418,"[18276, 18457, 292, 32458]","['music', 'acting', 'singing', 'k-pop']"
065f85f76c314b5098ecd55e6f4c3387,[35622],['mind-over-matter']
065fa4e8b9b34213bd7775f9c9fdef12,"[461, 53, 814, 19159]","['computer-science', 'science', 'mathematics', 'women-in-stem']"
066128e9ce374c49b6e67e2136c70e05,"[27490, 54, 55, 31097, 29040]","['college', 'engineering', 'engineer', 'career-details', 'mechanical-or-industrial-engineering']"
06630466f0394f148e2dc1d74cf9d785,"[129, 187, 21539]","['career', 'jobs', 'art']"
0665a42bcf1e43018d2e9cdb875efb8b,"[23299, 33611]","['work-life-balance', 'school-life-balance']"
0668158d1319460fa16c6ddc92896423,"[55, 22246]","['engineer', 'aeronautics']"
066868a1bb284f40aad584cf913ed357,"[27490, 20227, 18339]","['college', 'college-major', 'aerospace-engineering']"
066f8cbd41484d0ea6a3616d2f97cfdd,[22572],['ap']
067067f41cdf4f1fb73d5376d15a3556,"[18323, 18327, 20215, 34987, 33137, 34986, 32799]","['college-admissions', 'help', 'admissions', 'admissionofficers', 'collegeacceptance', 'collegerejection', 'why']"
0670921a46094436ad4d074de123045c,"[20227, 18356, 18126, 24058, 18059, 27496]","['college-major', 'college-majors', 'majors', 'double-major', 'extracurriculars', 'choosing-a-major']"
0670c4033d1c4c5ca1822bbaed0e7f2d,[18370],['law']
067762bdf4f6498ca8dd48d2c860546a,"[18005, 5875, 12242]","['aviation', 'airline-industry', 'aiport-management']"
0678a260347048eea6c952f145a0e388,"[27332, 18443]","['career-choice', 'career-path']"
067aa5173b8349fe98e71a50a704250a,[18056],['arts']
067ae59b783649f48657f623b8f29b65,"[17972, 20312, 18122]","['marketing', 'college-minor', 'public-relations']"
067bd6edd40d46adafd58f0c5f8a735b,[89],['medicine']
067d2d015c924b00a604533e02a27327,"[4335, 13153, 11378, 29209]","['first-job', 'job-applications', 'grad', 'post']"
067de5c3d6bb41ae951181227225324a,"[27490, 18059, 21538, 20215, 22873]","['college', 'extracurriculars', 'application', 'admissions', 'clubs']"
067e52d14ae34050b67dd6f995210f46,"[27490, 11175, 21439]","['college', 'studying-tips', 'studying']"
0680cea8c34d464fb0ac431d08136dd1,"[89, 452, 18109, 146, 36195]","['medicine', 'nursing', 'healthcare', 'nurse', 'hospital-and-healthcare']"
06881f18f6304a3d8229890ea07902aa,"[452, 27422, 18109, 146, 27495]","['nursing', 'medical', 'healthcare', 'nurse', 'medical-education']"
0689bd491d10428ea8cac8c458c9ba51,"[27490, 129, 1113, 692]","['college', 'career', 'career-counseling', 'higher-education']"
068cd732887f4d7298612e4f6506d8e7,"[27490, 461, 593, 27311, 113, 19704]","['college', 'computer-science', 'computer-software', 'internships', 'experience', 'personal-development']"
068db16771de46c992b4070b5b4ae357,"[18217, 89, 27422, 18348, 27407, 20394]","['doctor', 'medicine', 'medical', 'biomedical', 'medical-field', 'medicare']"
0692d2d8e2dd49ff8fc4ae247187971e,"[27490, 18211, 21109, 18327, 27293]","['college', 'money', 'graduate', 'help', 'financial-aid']"
0694d424b8d94075836bdb59c46d7ca6,[37061],['criminallaw']
0695489cfcb64d2c8696f4b1eedfe10c,"[17969, 18807, 8477]","['graphic-design', 'graphics', 'financial-planning']"
06957d34e83047778662f9eb1e952142,"[18981, 21528, 1746, 21903]","['film', 'director', 'screenwriting', 'film-production']"
06959542e5ae45acbcb5cdb695d3a3f3,[11460],['veterinary-medicine']
0699a9fd770641c5b5d987c465f97e41,"[18326, 28830, 23886]","['journalism', 'photography', 'photojournalism']"
069c9c12b72449019c70b4a30fa49167,"[18027, 18341, 20296, 21717, 12015]","['physics', 'environmental-science', 'earth-science', 'geology', 'geophysics']"
069d0422ed574a9cbf1a319d5b9eb7d6,"[18457, 18106, 18040, 27021, 21795]","['acting', 'theatre', 'performing-arts', 'musical-theatre', 'stage-management']"
069dc80904224cad8af7ae93c99180ff,"[129, 18211, 18021, 18134, 30193]","['career', 'money', 'social-work', 'volunteer', 'nonprofit']"
06a34d86ab1d453b886ae61fcb54b07d,"[89, 1060, 18459]","['medicine', 'pediatrics', 'physical-therapist']"
06a50c2d9c0042199ba84247d71ee621,"[18547, 814, 18793]","['education', 'mathematics', 'k-12-education']"
06a851289c8144618f7ba04d57b66369,[89],['medicine']
06a91965b5b341b59d4fafc85a33a1e9,"[27490, 29, 27286, 18547, 18216]","['college', 'teaching', 'teacher', 'education', 'school']"
06aafcd7f62f466da39bd692f547c7fd,"[18460, 18308]","['physician', 'assistant']"
06b2958339874893b9e909cbf764be5f,"[452, 5074, 470, 23885]","['nursing', 'registered-nurses', 'nurse-practitioner', 'nurse-management']"
06b54e4384cf4686bc2cd4e0ecac89da,"[27292, 17972, 197, 18624]","['business', 'marketing', 'communications', 'strategic-communications']"
06b6409f72ef426ebad09be9f938b167,"[54, 55, 8477]","['engineering', 'engineer', 'financial-planning']"
06bc2f3c38144c10b672db43d061eb2e,[25612],['police-officer']
06bcb13206054c0097367bf1a67d5edb,[1552],['cosmetology']
06bfffa8d9584181b8fb2509c0a5ba4c,"[27490, 18547, 64, 18023]","['college', 'education', 'architecture', 'architect']"
06c03b18ba5d42a7aa190f6c3065cf2c,"[89, 11460, 27495, 35572]","['medicine', 'veterinary-medicine', 'medical-education', 'howtodecide']"
06c3a6fd66f140208fe16f6dede97061,"[27490, 32965]","['college', 'academicsorexperiance']"
06c760ab79a14fe7be9fd4a79a8e639d,"[18351, 20582, 37991, 37992]","['finance', 'computing', 'artificalintelligence', 'careerchange']"
06c7e1b8bfcb4d7aa847a96a367c87de,"[27490, 18370, 27390, 27394, 18025, 18069, 27513]","['college', 'law', 'criminal-justice', 'forensics', 'fbi', 'legal', 'criminal-law']"
06c81f36d2c845deb0800d06d13e2417,"[51, 18033, 25259]","['biology', 'animals', 'zoology']"
06c83bae4ead4082b69eb759e200c277,"[13909, 5648]","['any', 'professional']"
06c8890592fa4f19889d247a3ab1b664,[54],['engineering']
06c97b3a0d5c43be964cec0fd80e5118,"[18717, 36995, 36996]","['transportation', 'marylandtransitadministration', 'subwayconductors']"
06ca8c4c65434b409d6b6c3459deaa1d,"[18217, 89, 18073, 8593]","['doctor', 'medicine', 'technology', 'scientist']"
06caa73d3622442c8fc6b7056c9b20aa,"[27490, 18217, 129, 27422, 18109, 146, 29121]","['college', 'doctor', 'career', 'medical', 'healthcare', 'nurse', 'hospital-and-health-care']"
06caaa03417d4033b771352678c66056,"[55, 27594]","['engineer', 'environmental']"
06caea609ad5403f93a9d4ca44dec354,"[89, 29942, 15211, 15356]","['medicine', 'medical-practice', 'medschool', 'introvert']"
06cbc47b974548b0b86f6ec05e742a23,[18368],['mechanical-engineer']
06cdbfbf37b04420b253730197907ff2,"[27286, 18793]","['teacher', 'k-12-education']"
06cdc9bba7d746adb1cb753c8f640c68,"[129, 18044, 18144, 34694, 32376]","['career', 'graduate-school', 'sociology', 'prsa', 'publicrelations']"
06d208fcd09243e18c80a3c34dcb8280,"[18370, 46]","['law', 'lawyer']"
06d2ed99fe5d44788b165d8786d1e14b,"[20227, 1642]","['college-major', 'programming']"
06da9a58516a425f8898d31ef1f2d9a7,"[8441, 22581]","['undergraduate', 'genetics']"
06e4afa4a85d4d6c8a4d369077b8b477,"[54, 187]","['engineering', 'jobs']"
06e5ff2753ff47279d7c1bc15a60f3a5,[27332],['career-choice']
06e7348741664011831ebf1f6102caee,[27297],['professors']
06e9a1357b4d4ee78782b3a8d9d53435,"[129, 18255, 2564, 12898]","['career', 'law-enforcement', 'women', 'women-in-business']"
06eae31a675849098ca12d98766c688a,"[27490, 410, 11069]","['college', 'university', 'community-college']"
06ebd483e8954e0caeadae5498784410,"[13909, 5648]","['any', 'professional']"
06ebecbd685d4bae8346074eb13b56ed,"[129, 51, 3055, 22836]","['career', 'biology', 'marine-biology', 'endangered-species']"
06ecf9293d1a4041be85a5b82442d8c5,[29],['teaching']
06edbbb885274a6e8484ba49a3b657ab,[17969],['graphic-design']
06ef3395a6a542de9bf3499c8ca87f01,"[54, 55]","['engineering', 'engineer']"
06f1cca9e0f047499c13704d120c70b9,"[18112, 18321, 18210]","['scholarships', 'business-law', 'business-lawyer']"
06f2a04f4e3d458c98d96592e553fbec,"[28830, 24399]","['photography', 'agriculture']"
06f3fe4a6cd6436ab8bccf81257f1fcf,"[27490, 18112]","['college', 'scholarships']"
06f991a2c74641aa8a2e2c1d0c865774,[17969],['graphic-design']
06fa05145a4546629d9f4f389652b507,"[27490, 11912, 30042, 29446]","['college', 'forensic-psychology', 'psych', 'what-classes-should']"
06fabb5780b54c0face54c466483b4b6,"[5648, 27333, 27601, 2175, 18126]","['professional', 'job', 'major', 'students', 'majors']"
06ffa03f14d44248b5e8c110585a8731,"[18112, 21445]","['scholarships', 'study-abroad']"
070107322aeb45fdac1f33e5d203a9ff,"[18360, 20312, 25263]","['psychology', 'college-minor', 'majors-and-minors']"
0702ba41fedf41d88983ed2b6af8e8c5,"[18217, 25347, 10978]","['doctor', 'educator', 'experts']"
0702ffad4b34476a9ad9b68c0073a791,"[134, 19433, 11656]","['artist', 'comics', 'manga']"
07033105cd554519a727ba52fd5a8a03,"[452, 18109]","['nursing', 'healthcare']"
0703a032eef14eb9bf285bd195dd159a,[20312],['college-minor']
0706b77d13194540b390a52e3cb2ff49,"[18176, 27283, 19700, 13157, 2399]","['research', 'phd', 'medical-research', 'biomedical-science', 'science-phd']"
0707c1516bf04caaa01894e68a645c48,"[20227, 27332, 18443, 21199]","['college-major', 'career-choice', 'career-path', 'decision-analysis']"
0714facb8b4d4f9b8521606edf03a5e0,"[27490, 1113, 25878, 20403, 13012]","['college', 'career-counseling', 'gpa', 'academic-advising', 'grades']"
071b8b511f7245d9bd1de3c0981d71bc,"[27311, 27515, 21174, 11165, 19422, 11618, 27477]","['internships', 'cyber-security', 'cyber', 'cybersecurity', 'information-security', 'cyber-crime', 'cybersecurity-workforce-development']"
071ed8f4c30d44c8bbbafa560b3c2691,"[8593, 27394, 26153]","['scientist', 'forensics', 'biologist']"
072160079aab4feab1db189557e3edd2,"[27333, 27306, 27209]","['job', 'work', 'oral-communications']"
072788e6d298446dae447b8c23492ae3,"[54, 19159]","['engineering', 'women-in-stem']"
0727e582df7440dcbacd4bb46728c1f8,"[27490, 18109, 18547, 18462, 2673, 18238, 29942]","['college', 'healthcare', 'education', 'medical-school', 'dentistry', 'general', 'medical-practice']"
0727f301dd4043ff8961f288f5c8c0e9,"[18326, 2300, 12358]","['journalism', 'english', 'sports-journalism']"
072896191f2f480cb103a8c7fd220461,[18112],['scholarships']
07290ff1f978429e9a3f546d9867e296,[33045],['choosing']
0729ceaef740489ebc3db37c2e29a717,"[18459, 21514]","['physical-therapist', 'physical-therapy']"
072a9b1bf306410e9556e5e73fa1bf4c,"[17969, 18723]","['graphic-design', 'logo-design']"
072cd212efc446f5a497e4ad810cf6fa,"[18981, 22684]","['film', 'camera']"
07328304dfaf49749c387676a7f2245d,[26202],['swat']
0738a8b351aa4d3fb9f599a5303c4097,"[27490, 27601]","['college', 'major']"
073ad29b69e74e448f8a215b73068dde,"[20227, 27390, 18221, 21631, 25263, 27263]","['college-major', 'criminal-justice', 'forensic', 'criminology', 'majors-and-minors', 'forensic-science']"
073c963acc3b4db9b47bba0af04534a3,"[27490, 18112, 18324, 995]","['college', 'scholarships', 'financial-services', 'college-advice']"
073ce175e2bf4c1bbe0396e0e67823ad,"[18315, 13516, 25270, 19966]","['economics', 'united-nations', 'social-change', 'foreign-policy']"
07403263a5594c3a96945867e9cbee8b,"[89, 36, 18216, 18153, 18223]","['medicine', 'health', 'school', 'social', 'fun']"
07414f1281b949da9e6c7c2d8e3ca59c,"[18044, 18112, 27293, 31261, 14835]","['graduate-school', 'scholarships', 'financial-aid', 'gradschool', 'fellowships']"
074435275d5a4034a6274b80520ddbbb,[21438],['professor']
074a7f66e16947a3b85d707644263afd,[54],['engineering']
0752bd1797ee45ef8b109b417d82e660,[18073],['technology']
0758770a325c4061b0f066df10b6d165,"[27490, 27330, 18322, 13856, 36444, 31407]","['college', 'high-school', 'college-applications', 'applications', 'seniortips', 'senioryear']"
0758ec69b4bf4312af358c659875b3cf,"[18176, 8593, 22579]","['research', 'scientist', 'researcher']"
075ad2abc2e744fd9252626c9dd4eb73,"[64, 18023]","['architecture', 'architect']"
075ba9931b06432085bceefee724feb9,[333],['mechanical-engineering']
075de94ac8004d10829cb93108f23d68,"[27490, 22584, 14819]","['college', 'college-student', 'student-clubs']"
0761c874f0b54d08a929900f1e40664a,"[55, 27286, 21438, 2175, 27517]","['engineer', 'teacher', 'professor', 'students', 'software-engineer']"
0763411feedc478d90517b03201c783e,"[18005, 37952]","['aviation', 'aerospacelogistics']"
076890e8db734f308ad48565ef755c22,[162],['accounting']
076a9471afb146b596df3cce6442dfea,[27234],['biochemistry']
076b3b5a0e184a9fb79da881f58f1652,"[27490, 4168, 18126, 27393]","['college', 'careers', 'majors', 'anthropology']"
077122cbab98452681a8580807333ecf,"[54, 18339]","['engineering', 'aerospace-engineering']"
0772d1ebf8aa4b5aab26107464eb5f26,"[27292, 27426, 23389, 26845]","['business', 'entrepreneurship', 'sponsorship', 'funding']"
077477d4f1644e808673dba8174dd89b,[18327],['help']
077576bc1c4d40a291009ae97aeb24ce,"[18005, 5875]","['aviation', 'airline-industry']"
077c3ac73c884cda84463cfbdf314e00,"[36, 21514, 25422, 1353]","['health', 'physical-therapy', 'occupational-therapy', 'therapists']"
07807f57f025415b8e5f515ebe00a837,[33617],['kinesiologypre-pt']
07870f956ce34cb1a85cb84ad32e14ca,"[27490, 27286, 3967]","['college', 'teacher', 'student']"
078f086483f14c34a596e734ade67323,[36948],['stopprocrastination']
0790aa2f589d49f4a06c8b233f6c54dd,[18315],['economics']
0790d67aee364aeea4dc29cb33d03917,"[27490, 18217, 89, 21537]","['college', 'doctor', 'medicine', 'pre-med']"
0792fcd76a4e47c8a65ae77d5b095c5f,"[18426, 18814, 19356]","['recruiting', 'linkedin', 'internet-recruiting']"
0794596ab06949dc9eb150b425963c91,[18109],['healthcare']
079f93f8736e4107b9b595b901ab5dbc,[27490],['college']
07a27951d536419e84ae5f78f7cf1d6a,[33821],['day-in-the-life-of-a-registered-nurse']
07a8ff9631bd4637a2a2bda7879c6816,"[452, 146, 5074, 470]","['nursing', 'nurse', 'registered-nurses', 'nurse-practitioner']"
07aa5bde024145d887cd3d150dcce926,"[129, 89, 18370, 18073, 18547, 1113, 18216, 692, 27, 28830]","['career', 'medicine', 'law', 'technology', 'education', 'career-counseling', 'school', 'higher-education', 'military', 'photography']"
07ad82e2c1b447619b85c6d46a66432b,"[29493, 29494, 24411]","['employed', 'mature', 'wastewater']"
07ade0864e6c46e182d94a383185ae44,"[129, 2235, 21595]","['career', 'social-impact', 'compensation-review']"
07b3f794ef374e96baad5dceacee808e,"[18005, 5875, 11337]","['aviation', 'airline-industry', 'aircraft-mechanic']"
07b501cc812e4fe7ba13aa8f690ae3ee,"[18251, 21445]","['travel', 'study-abroad']"
07b87da00dd448df8037ee47427e0b74,"[26139, 25237, 36469]","['intern', 'cdc', 'dataanalysis']"
07bd3545bae8455488d9b70c673ec647,"[18217, 146, 18221]","['doctor', 'nurse', 'forensic']"
07bef029c9f94e589cbc25fccc6afcb0,"[27426, 18129]","['entrepreneurship', 'clothing']"
07c13ed2784b4f3a8bd531309ee38b9a,"[27292, 35904]","['business', 'internationalbusines']"
07c4d8c9126448aba921803093548b16,"[1707, 31271]","['internship', 'dreams']"
07ca437e8071499093d36a9fba66cca1,"[89, 18176, 5334, 5072, 19700, 174, 18988, 29499]","['medicine', 'research', 'pharmacy', 'pharmacists', 'medical-research', 'pharmacist', 'laboratory', 'pharmd']"
07ca4e3641164fc2aac83b218cf4fd46,"[27490, 18217, 89, 53, 51, 20403, 13837]","['college', 'doctor', 'medicine', 'science', 'biology', 'academic-advising', 'course-selection']"
07ccfd2726f94e9fb75fbaeb0b541fd1,"[27490, 18216, 18323, 18114]","['college', 'school', 'college-admissions', 'college-selection']"
07cf138173464fd9bceeb0d79530ae3d,[129],['career']
07cf880cc82346099e3f1ec9814d5e22,"[27490, 20227, 19254]","['college', 'college-major', 'human-resources']"
07cfdfac40b94806abc90d243d5855e4,"[3399, 18048, 20226, 11789]","['hotel-management', 'hotels', 'hotel-asset-management', 'hotel-services']"
07d080415eaa4caba66dbca3548a47c2,"[27306, 28973, 35122]","['work', 'highschool', 'medicalassistant']"
07d31089452846588cfbcd6898c1bf4f,"[129, 18443, 19261]","['career', 'career-path', 'planning']"
07d61f3ffacd4c3ba1e863983787dd8c,[89],['medicine']
07e08a34718143ecb9719e448d0892aa,"[27292, 18047, 18337, 25417, 23639, 26125]","['business', 'television', 'public-speaking', 'radio-host', 'oral-communication', 'announcer']"
07eb58cb9cf84a0c94adc8d6e3a294d5,"[18360, 18789, 1846]","['psychology', 'stem', 'artificial-intelligence']"
07ee0e760a3a4c2a9facafdfef3cf0c5,"[190, 17999, 19351]","['basketball', 'football', 'online-gaming']"
07f1e5044e91432b85180180342901a3,"[27390, 15339, 15331]","['criminal-justice', 'crime-scene-investigation', 'blood-spatter-analyst']"
07f1f23b447641299a0a250e97885394,"[335, 12174]","['electrical-engineering', 'electrical-engineer']"
07fd26c96387467a9efc18a5e196f57d,"[18217, 89, 27422, 18109, 1060, 18031, 36195]","['doctor', 'medicine', 'medical', 'healthcare', 'pediatrics', 'pediatrician', 'hospital-and-healthcare']"
07fd29854b5048088465df494e922f53,"[29520, 33437]","['studyabroad', 'sweden']"
